,Iteration,Time,Fitness,FEvals,use_fast_mimic,Population Size,Keep Percent,max_iters
222,222,24.045546916000603,1667.0,33678.0,False,150,0.25,512
223,223,24.151824291000594,1667.0,33829.0,False,150,0.25,512
224,224,24.25934362499993,1667.0,33980.0,False,150,0.25,512
225,225,24.366954791000353,1667.0,34131.0,False,150,0.25,512
226,226,24.474941082999976,1667.0,34282.0,False,150,0.25,512
227,227,24.583272083000338,1667.0,34433.0,False,150,0.25,512
228,228,24.691403541,1667.0,34584.0,False,150,0.25,512
229,229,24.79907104100039,1667.0,34735.0,False,150,0.25,512
230,230,24.906992166000236,1667.0,34886.0,False,150,0.25,512
231,231,25.01515762500003,1667.0,35037.0,False,150,0.25,512
232,232,25.12314079099997,1667.0,35188.0,False,150,0.25,512
233,233,25.22996745799992,1667.0,35339.0,False,150,0.25,512
234,234,25.338108958000703,1667.0,35490.0,False,150,0.25,512
235,235,25.446335708000333,1667.0,35641.0,False,150,0.25,512
236,236,25.55384041600064,1667.0,35792.0,False,150,0.25,512
237,237,25.661106541000663,1667.0,35943.0,False,150,0.25,512
238,238,25.767771625000023,1667.0,36094.0,False,150,0.25,512
239,239,25.87446408300002,1667.0,36245.0,False,150,0.25,512
240,240,25.98202604100061,1667.0,36396.0,False,150,0.25,512
241,241,26.089841416000127,1667.0,36547.0,False,150,0.25,512
242,242,26.19724641599987,1667.0,36698.0,False,150,0.25,512
243,243,26.305067207999855,1667.0,36849.0,False,150,0.25,512
244,244,26.412676750000173,1667.0,37000.0,False,150,0.25,512
245,245,26.519836416000544,1667.0,37151.0,False,150,0.25,512
246,246,26.627018832999966,1667.0,37302.0,False,150,0.25,512
247,247,26.733916707999924,1667.0,37453.0,False,150,0.25,512
248,248,26.84163816599994,1667.0,37604.0,False,150,0.25,512
249,249,26.948777999999947,1667.0,37755.0,False,150,0.25,512
250,250,27.055988083000557,1667.0,37906.0,False,150,0.25,512
251,251,27.163262583000687,1667.0,38057.0,False,150,0.25,512
252,252,27.270582625000316,1667.0,38208.0,False,150,0.25,512
253,253,27.377673375000086,1667.0,38359.0,False,150,0.25,512
254,254,27.485157000000072,1667.0,38510.0,False,150,0.25,512
255,255,27.59231600000021,1667.0,38661.0,False,150,0.25,512
256,256,27.699810125000113,1667.0,38812.0,False,150,0.25,512
257,257,27.811146708000706,1667.0,38963.0,False,150,0.25,512
258,258,27.918745708000642,1667.0,39114.0,False,150,0.25,512
259,259,28.02674845799993,1667.0,39265.0,False,150,0.25,512
260,260,28.13415566599997,1667.0,39416.0,False,150,0.25,512
261,261,28.24136095799986,1667.0,39567.0,False,150,0.25,512
262,262,28.349228083000526,1667.0,39718.0,False,150,0.25,512
263,263,28.456890208000004,1667.0,39869.0,False,150,0.25,512
264,264,28.564349750000474,1667.0,40020.0,False,150,0.25,512
265,265,28.67133745800038,1667.0,40171.0,False,150,0.25,512
266,266,28.779025583000475,1667.0,40322.0,False,150,0.25,512
267,267,28.88676220800062,1667.0,40473.0,False,150,0.25,512
268,268,28.994308000000274,1667.0,40624.0,False,150,0.25,512
269,269,29.102122207999855,1667.0,40775.0,False,150,0.25,512
270,270,29.20963670800029,1667.0,40926.0,False,150,0.25,512
271,271,29.31730250000055,1667.0,41077.0,False,150,0.25,512
272,272,29.424980290999883,1667.0,41228.0,False,150,0.25,512
273,273,29.53255304100003,1667.0,41379.0,False,150,0.25,512
274,274,29.645250874999874,1667.0,41530.0,False,150,0.25,512
275,275,29.7532686250006,1667.0,41681.0,False,150,0.25,512
276,276,29.860791166000126,1667.0,41832.0,False,150,0.25,512
277,277,29.968369375000293,1667.0,41983.0,False,150,0.25,512
278,278,30.076076125000327,1667.0,42134.0,False,150,0.25,512
279,279,30.183561916000144,1667.0,42285.0,False,150,0.25,512
280,280,30.291281750000053,1667.0,42436.0,False,150,0.25,512
281,281,30.39883279100013,1667.0,42587.0,False,150,0.25,512
282,282,30.506647375000284,1667.0,42738.0,False,150,0.25,512
283,283,30.614126082999974,1667.0,42889.0,False,150,0.25,512
284,284,30.72175183299987,1667.0,43040.0,False,150,0.25,512
285,285,30.82950137500029,1667.0,43191.0,False,150,0.25,512
286,286,30.937007166000512,1667.0,43342.0,False,150,0.25,512
287,287,31.04452404099993,1667.0,43493.0,False,150,0.25,512
288,288,31.150881541000672,1667.0,43644.0,False,150,0.25,512
289,289,31.256647375000284,1667.0,43795.0,False,150,0.25,512
290,290,31.364834625000185,1667.0,43946.0,False,150,0.25,512
291,291,31.472670000000107,1667.0,44097.0,False,150,0.25,512
292,292,31.58362225000019,1667.0,44248.0,False,150,0.25,512
293,293,31.694063958000697,1667.0,44399.0,False,150,0.25,512
294,294,31.801475750000463,1667.0,44550.0,False,150,0.25,512
295,295,31.909660416000406,1667.0,44701.0,False,150,0.25,512
296,296,32.017108916000325,1667.0,44852.0,False,150,0.25,512
297,297,32.124645625000085,1667.0,45003.0,False,150,0.25,512
298,298,32.23223604099985,1667.0,45154.0,False,150,0.25,512
299,299,32.34008045800056,1667.0,45305.0,False,150,0.25,512
300,300,32.448122833000525,1667.0,45456.0,False,150,0.25,512
301,301,32.5553567500001,1667.0,45607.0,False,150,0.25,512
302,302,32.663076875000115,1667.0,45758.0,False,150,0.25,512
303,303,32.770273875000385,1667.0,45909.0,False,150,0.25,512
304,304,32.87768287500057,1667.0,46060.0,False,150,0.25,512
305,305,32.98584520800068,1667.0,46211.0,False,150,0.25,512
306,306,33.09421612500046,1667.0,46362.0,False,150,0.25,512
307,307,33.20233095799995,1667.0,46513.0,False,150,0.25,512
308,308,33.31011329100056,1667.0,46664.0,False,150,0.25,512
309,309,33.417661416000556,1667.0,46815.0,False,150,0.25,512
310,310,33.52584008299982,1667.0,46966.0,False,150,0.25,512
311,311,33.633947332999924,1667.0,47117.0,False,150,0.25,512
312,312,33.74221983300049,1667.0,47268.0,False,150,0.25,512
313,313,33.8500608330005,1667.0,47419.0,False,150,0.25,512
314,314,33.958123166000405,1667.0,47570.0,False,150,0.25,512
315,315,34.06590491600036,1667.0,47721.0,False,150,0.25,512
316,316,34.172511916000076,1667.0,47872.0,False,150,0.25,512
317,317,34.278773957999874,1667.0,48023.0,False,150,0.25,512
318,318,34.38754883300044,1667.0,48174.0,False,150,0.25,512
319,319,34.49532920799993,1667.0,48325.0,False,150,0.25,512
320,320,34.60301079100009,1667.0,48476.0,False,150,0.25,512
321,321,34.7105971660003,1667.0,48627.0,False,150,0.25,512
322,322,34.818653583000014,1667.0,48778.0,False,150,0.25,512
323,323,34.92615866600045,1667.0,48929.0,False,150,0.25,512
324,324,35.03378100000009,1667.0,49080.0,False,150,0.25,512
325,325,35.14090845800001,1667.0,49231.0,False,150,0.25,512
326,326,35.24814770800003,1667.0,49382.0,False,150,0.25,512
327,327,35.355586041000606,1667.0,49533.0,False,150,0.25,512
328,328,35.46302645800006,1667.0,49684.0,False,150,0.25,512
329,329,35.57090475000041,1667.0,49835.0,False,150,0.25,512
330,330,35.67903200000001,1667.0,49986.0,False,150,0.25,512
331,331,35.785929874999965,1667.0,50137.0,False,150,0.25,512
332,332,35.89243549999992,1667.0,50288.0,False,150,0.25,512
333,333,35.99926929100002,1667.0,50439.0,False,150,0.25,512
334,334,36.106325624999954,1667.0,50590.0,False,150,0.25,512
335,335,36.21265791600035,1667.0,50741.0,False,150,0.25,512
336,336,36.321248416000344,1667.0,50892.0,False,150,0.25,512
337,337,36.42918845800068,1667.0,51043.0,False,150,0.25,512
338,338,36.537471790999916,1667.0,51194.0,False,150,0.25,512
339,339,36.6449097499999,1667.0,51345.0,False,150,0.25,512
340,340,36.752954291000606,1667.0,51496.0,False,150,0.25,512
341,341,36.86084566600039,1667.0,51647.0,False,150,0.25,512
342,342,36.968893083000694,1667.0,51798.0,False,150,0.25,512
343,343,37.07525650000025,1667.0,51949.0,False,150,0.25,512
344,344,37.18157783300012,1667.0,52100.0,False,150,0.25,512
345,345,37.2881135409998,1667.0,52251.0,False,150,0.25,512
346,346,37.397030416000234,1667.0,52402.0,False,150,0.25,512
347,347,37.505216666000706,1667.0,52553.0,False,150,0.25,512
348,348,37.61173791600049,1667.0,52704.0,False,150,0.25,512
349,349,37.71966450000036,1667.0,52855.0,False,150,0.25,512
350,350,37.82727366600011,1667.0,53006.0,False,150,0.25,512
351,351,37.93486791600026,1667.0,53157.0,False,150,0.25,512
352,352,38.04167700000016,1667.0,53308.0,False,150,0.25,512
353,353,38.14953700000024,1667.0,53459.0,False,150,0.25,512
354,354,38.25716612500037,1667.0,53610.0,False,150,0.25,512
355,355,38.364727791000405,1667.0,53761.0,False,150,0.25,512
356,356,38.4724810000007,1667.0,53912.0,False,150,0.25,512
357,357,38.580583625000145,1667.0,54063.0,False,150,0.25,512
358,358,38.68850312500035,1667.0,54214.0,False,150,0.25,512
359,359,38.79675975000009,1667.0,54365.0,False,150,0.25,512
360,360,38.90554591599994,1667.0,54516.0,False,150,0.25,512
361,361,39.01294937500006,1667.0,54667.0,False,150,0.25,512
362,362,39.12111175000064,1667.0,54818.0,False,150,0.25,512
363,363,39.2272670830007,1667.0,54969.0,False,150,0.25,512
364,364,39.33413974999985,1667.0,55120.0,False,150,0.25,512
365,365,39.4403781660003,1667.0,55271.0,False,150,0.25,512
366,366,39.54764616600005,1667.0,55422.0,False,150,0.25,512
367,367,39.65479604099983,1667.0,55573.0,False,150,0.25,512
368,368,39.76139020800019,1667.0,55724.0,False,150,0.25,512
369,369,39.869575833000454,1667.0,55875.0,False,150,0.25,512
370,370,39.97800437500064,1667.0,56026.0,False,150,0.25,512
371,371,40.08462787500048,1667.0,56177.0,False,150,0.25,512
372,372,40.191486833000454,1667.0,56328.0,False,150,0.25,512
373,373,40.29799925000043,1667.0,56479.0,False,150,0.25,512
374,374,40.40754554100022,1667.0,56630.0,False,150,0.25,512
375,375,40.514282333000665,1667.0,56781.0,False,150,0.25,512
376,376,40.62108462500055,1667.0,56932.0,False,150,0.25,512
377,377,40.72725191600057,1667.0,57083.0,False,150,0.25,512
378,378,40.83335950000037,1667.0,57234.0,False,150,0.25,512
379,379,40.940439291000075,1667.0,57385.0,False,150,0.25,512
380,380,41.04681479100054,1667.0,57536.0,False,150,0.25,512
381,381,41.1532634160003,1667.0,57687.0,False,150,0.25,512
382,382,41.2596960410001,1667.0,57838.0,False,150,0.25,512
383,383,41.367659291000564,1667.0,57989.0,False,150,0.25,512
384,384,41.47566254100002,1667.0,58140.0,False,150,0.25,512
385,385,41.583444750000126,1667.0,58291.0,False,150,0.25,512
386,386,41.692557207999926,1667.0,58442.0,False,150,0.25,512
387,387,41.8002567500007,1667.0,58593.0,False,150,0.25,512
388,388,41.90767633300038,1667.0,58744.0,False,150,0.25,512
389,389,42.01483495800039,1667.0,58895.0,False,150,0.25,512
390,390,42.122438583000076,1667.0,59046.0,False,150,0.25,512
391,391,42.229883625000184,1667.0,59197.0,False,150,0.25,512
392,392,42.337605749999966,1667.0,59348.0,False,150,0.25,512
393,393,42.44533529100045,1667.0,59499.0,False,150,0.25,512
394,394,42.55350258300041,1667.0,59650.0,False,150,0.25,512
395,395,42.66122783300034,1667.0,59801.0,False,150,0.25,512
396,396,42.76887050000005,1667.0,59952.0,False,150,0.25,512
397,397,42.8757667079999,1667.0,60103.0,False,150,0.25,512
398,398,42.98376233300041,1667.0,60254.0,False,150,0.25,512
399,399,43.09124525000061,1667.0,60405.0,False,150,0.25,512
400,400,43.19904312500057,1667.0,60556.0,False,150,0.25,512
401,401,43.306160166000154,1667.0,60707.0,False,150,0.25,512
402,402,43.41370058299981,1667.0,60858.0,False,150,0.25,512
403,403,43.52146079100021,1667.0,61009.0,False,150,0.25,512
404,404,43.629136749999816,1667.0,61160.0,False,150,0.25,512
405,405,43.736423916000604,1667.0,61311.0,False,150,0.25,512
406,406,43.844084125000336,1667.0,61462.0,False,150,0.25,512
407,407,43.951151582999955,1667.0,61613.0,False,150,0.25,512
408,408,44.058405833000506,1667.0,61764.0,False,150,0.25,512
409,409,44.16562091600008,1667.0,61915.0,False,150,0.25,512
410,410,44.27320741600033,1667.0,62066.0,False,150,0.25,512
411,411,44.39301437500035,1667.0,62217.0,False,150,0.25,512
412,412,44.501663083000494,1667.0,62368.0,False,150,0.25,512
413,413,44.60787675000029,1667.0,62519.0,False,150,0.25,512
414,414,44.71393812499991,1667.0,62670.0,False,150,0.25,512
415,415,44.820568541000284,1667.0,62821.0,False,150,0.25,512
416,416,44.92839754099987,1667.0,62972.0,False,150,0.25,512
417,417,45.035868416000085,1667.0,63123.0,False,150,0.25,512
418,418,45.143620875000124,1667.0,63274.0,False,150,0.25,512
419,419,45.25172174999989,1667.0,63425.0,False,150,0.25,512
420,420,45.359654040999885,1667.0,63576.0,False,150,0.25,512
421,421,45.46742541599997,1667.0,63727.0,False,150,0.25,512
422,422,45.57531295799981,1667.0,63878.0,False,150,0.25,512
423,423,45.683267250000426,1667.0,64029.0,False,150,0.25,512
424,424,45.79035683300026,1667.0,64180.0,False,150,0.25,512
425,425,45.898598000000675,1667.0,64331.0,False,150,0.25,512
426,426,46.00630608300071,1667.0,64482.0,False,150,0.25,512
427,427,46.11412825000025,1667.0,64633.0,False,150,0.25,512
428,428,46.22218770800009,1667.0,64784.0,False,150,0.25,512
429,429,46.329163333,1667.0,64935.0,False,150,0.25,512
430,430,46.437475665999955,1667.0,65086.0,False,150,0.25,512
431,431,46.54438820799987,1667.0,65237.0,False,150,0.25,512
432,432,46.6504968750005,1667.0,65388.0,False,150,0.25,512
433,433,46.758367625000574,1667.0,65539.0,False,150,0.25,512
